file,date,terms
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-26-CREC-2017-09-26-pt1-PgS6108-2.html,2017,"wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-26-CREC-2017-09-26-pt1-PgS6122-2.html,2017,"wall, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-26-CREC-2017-09-26-pt1-PgS6128.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-26-CREC-2017-09-26-pt1-PgS6130-4.html,2017,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-26-CREC-2017-09-26-pt1-PgS6134-3.html,2017,"immigration, immigrant, migrant, border, detention, ice, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-26-CREC-2017-09-26-pt1-PgS6134.html,2017,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-26-CREC-2017-09-26-pt1-PgS6139-2.html,2017,"border, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-26-CREC-2017-09-26-pt1-PgS6144.html,2017,"border, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-26-CREC-2017-09-26-pt1-PgS6154.html,2017,"deportation, dreamer"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-27-CREC-2017-09-27-pt1-PgH7539-5.html,2017,dreamer
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-27-CREC-2017-09-27-pt1-PgH7540-2.html,2017,"daca, dreamer"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-27-CREC-2017-09-27-pt1-PgH7540-3.html,2017,"immigration, citizenship, dreamer"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-27-CREC-2017-09-27-pt1-PgH7540-5.html,2017,"immigration, immigrant, migrant, deportation, undocumented, daca, dreamer, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-27-CREC-2017-09-27-pt1-PgH7540.html,2017,"immigrant, migrant, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-27-CREC-2017-09-27-pt1-PgH7553-2.html,2017,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-27-CREC-2017-09-27-pt1-PgH7575-4.html,2017,"citizenship, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-27-CREC-2017-09-27-pt1-PgH7587-2.html,2017,unauthorized
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-27-CREC-2017-09-27-pt1-PgH7588-18.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-27-CREC-2017-09-27-pt1-PgS6159-7.html,2017,"immigration, border, wall, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-27-CREC-2017-09-27-pt1-PgS6177.html,2017,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-27-CREC-2017-09-27-pt1-PgS6181.html,2017,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-27-CREC-2017-09-27-pt1-PgS6187-2.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-28-CREC-2017-09-28-pt1-PgH7636-36.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-28-CREC-2017-09-28-pt1-PgH7637.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-28-CREC-2017-09-28-pt1-PgS6201.html,2017,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-28-CREC-2017-09-28-pt1-PgS6211.html,2017,"citizenship, border, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-28-CREC-2017-09-28-pt1-PgS6212.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-28-CREC-2017-09-28-pt1-PgS6219.html,2017,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-28-CREC-2017-09-28-pt1-PgS6223-3.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-28-CREC-2017-09-28-pt1-PgS6223.html,2017,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-28-CREC-2017-09-28-pt1-PgS6229-3.html,2017,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-28-CREC-2017-09-28-pt1-PgS6231-2.html,2017,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-09-28-CREC-2017-09-28-pt1-PgS6235-2.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-02-CREC-2017-10-02-pt1-PgH7670-2.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-02-CREC-2017-10-02-pt1-PgS6243-2.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-02-CREC-2017-10-02-pt1-PgS6243.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-02-CREC-2017-10-02-pt1-PgS6250-2.html,2017,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-02-CREC-2017-10-02-pt1-PgS6250-3.html,2017,"immigration, citizenship"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-02-CREC-2017-10-02-pt1-PgS6250-4.html,2017,"immigration, citizenship"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-02-CREC-2017-10-02-pt1-PgS6251-9.html,2017,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-02-CREC-2017-10-02-pt1-PgS6255-3.html,2017,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-02-CREC-2017-10-02-pt1-PgS6260-9.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgH7731-6.html,2017,"wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgH7736.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgH7750-26.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgS6268-3.html,2017,"immigration, citizenship"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgS6271-2.html,2017,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgS6275.html,2017,refugee
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgS6276.html,2017,"deportation, daca, dreamer"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgS6277.html,2017,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgS6278.html,2017,"immigration, immigrant, migrant, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgS6281.html,2017,"immigration, border"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgS6282.html,2017,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgS6285.html,2017,refugee
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgS6287.html,2017,"border, border security, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgS6288-2.html,2017,"border, border security, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgS6289.html,2017,unauthorized
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgS6290-2.html,2017,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-03-CREC-2017-10-03-pt1-PgS6290.html,2017,unauthorized
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-04-CREC-2017-10-04-pt1-PgH7836-2.html,2017,"border, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-04-CREC-2017-10-04-pt1-PgH7840-4.html,2017,"immigration, border, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-04-CREC-2017-10-04-pt1-PgH7842-28.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-04-CREC-2017-10-04-pt1-PgS6293-7.html,2017,"immigration, citizenship"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-04-CREC-2017-10-04-pt1-PgS6295.html,2017,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-04-CREC-2017-10-04-pt1-PgS6298-2.html,2017,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-04-CREC-2017-10-04-pt1-PgS6305.html,2017,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-04-CREC-2017-10-04-pt1-PgS6307.html,2017,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-04-CREC-2017-10-04-pt1-PgS6308.html,2017,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-04-CREC-2017-10-04-pt1-PgS6313.html,2017,"daca, dreamer"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-04-CREC-2017-10-04-pt1-PgS6315.html,2017,"deportation, daca, dreamer"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-04-CREC-2017-10-04-pt1-PgS6317.html,2017,"immigrant, migrant, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-04-CREC-2017-10-04-pt1-PgS6321-2.html,2017,"immigration, border, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-04-CREC-2017-10-04-pt1-PgS6323-2.html,2017,citizenship
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6328-4.html,2017,"immigration, immigrant, migrant, citizenship"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6329-2.html,2017,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6331-2.html,2017,"immigration, citizenship"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6332.html,2017,"immigration, citizenship"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6335-2.html,2017,refugee
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6335.html,2017,citizenship
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6336.html,2017,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6337.html,2017,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6353.html,2017,"immigration, daca, dreamer"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6356-2.html,2017,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6356-3.html,2017,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6356-4.html,2017,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6358-6.html,2017,"immigration, border"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6360-2.html,2017,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6361.html,2017,"immigration, immigrant, migrant, deportation, border, daca, detention, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6362.html,2017,"immigration, immigrant, migrant, deportation, border, daca, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6366.html,2017,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6369-3.html,2017,"immigration, visa"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6374.html,2017,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-05-CREC-2017-10-05-pt1-PgS6375-7.html,2017,"immigration, citizenship"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-06-CREC-2017-10-06-pt1-PgD1063-6.html,2017,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-06-CREC-2017-10-06-pt1-PgE1341-2.html,2017,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-06-CREC-2017-10-06-pt1-PgE1342-2.html,2017,"immigration, deportation, illegal alien, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-06-CREC-2017-10-06-pt1-PgH7891-10.html,2017,"immigration, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-06-CREC-2017-10-06-pt1-PgH7892-4.html,2017,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-10-CREC-2017-10-10-pt1-PgE1348-5.html,2017,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-10-CREC-2017-10-10-pt1-PgE1351-3.html,2017,"immigrant, migrant, citizenship"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-10-CREC-2017-10-10-pt1-PgE1354.html,2017,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-10-CREC-2017-10-10-pt1-PgH7898.html,2017,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-10-CREC-2017-10-10-pt1-PgH7899-2.html,2017,citizenship
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-10-CREC-2017-10-10-pt1-PgH7900.html,2017,"immigration, immigrant, migrant, border, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2017-10-10-CREC-2017-10-10-pt1-PgH7903-4.html,2017,"immigration, border, wall, daca"
