file_id,date_standard,chamber,speaker_full,speaker_last,party,title,is_speech,speech_category,speech_summary,immigration_terms,text_excerpt,text_length
CREC-2019-03-04-CREC-2019-03-04-pt1-PgS1612,2019-03-04,Senate,Mr. CORNYN,CORNYN,R,Unknown,True,border_security,"From the Congressional Record Online through the Government Publishing Office Declaration of National Emergency Mr. CORNYN. Mr. President, despite what you hear inside the beltway, the challenges along our southwest border are real, and the people of Texas feel that impact every day along the 1,200-...","immigration, immigrant, migrant, border, asylum, undocumented, border security, caravan, mexico","
[Congressional Record Volume 165, Number 38 (Monday, March 4, 2019)]
[Senate]
[Pages S1612-S1613]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                   Declaration of National Emergency

  Mr. CORNYN. Mr. President, despite what you hear inside the beltway, 
the challenges along our southwest border are real, and the people of 
Texas feel that impact every day along the 1,200-mile common border we 
have with Mexico.
  Last week, for ex...",13595
CREC-2019-03-04-CREC-2019-03-04-pt1-PgS1613,2019-03-04,Senate,Mr. ALEXANDER,ALEXANDER,,Unknown,True,border_security,"From the Congressional Record Online through the Government Publishing Office Declaration of National Emergency Mr. ALEXANDER. Madam President, on Thursday, I suggested that President Trump has sufficient congressional authority to spend the $5.7 billion he asked for in his January 6 letter to the S...","border, wall","
[Congressional Record Volume 165, Number 38 (Monday, March 4, 2019)]
[Senate]
[Pages S1613-S1614]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                   Declaration of National Emergency

  Mr. ALEXANDER. Madam President, on Thursday, I suggested that 
President Trump has sufficient congressional authority to spend the 
$5.7 billion he asked for in his January 6 letter to the Senate 
Appropriations Committee chairman to build 234 miles ...",10226
CREC-2019-03-04-CREC-2019-03-04-pt1-PgS1616-3,2019-03-04,Senate,Mr. ISAKSON,ISAKSON,,Unknown,True,other,"From the Congressional Record Online through the Government Publishing Office Tornadoes in Alabama and Georgia Mr. ISAKSON. Mr. President, I am from Georgia. Last night in Georgia, Alabama, and throughout the Southeast, one of the worst tornadoes went through that has ever gone through in history. T...",mexico,"
[Congressional Record Volume 165, Number 38 (Monday, March 4, 2019)]
[Senate]
[Pages S1616-S1617]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                    Tornadoes in Alabama and Georgia

  Mr. ISAKSON. Mr. President, I am from Georgia. Last night in Georgia, 
Alabama, and throughout the Southeast, one of the worst tornadoes went 
through that has ever gone through in history.
  Twenty-three Alabamians were killed last night; a number o...",5371
CREC-2019-03-04-CREC-2019-03-04-pt1-PgS1622-4,2019-03-04,Senate,CONSOLIDATED REPORT OF EXPENDITURE OF FUNDS FOR FOREIGN TRAVEL BY MEMBERS AND EMPLOYEES OF THE U,U,,FOREIGN TRAVEL FINANCIAL REPORTS,True,children,"From the Congressional Record Online through the Government Publishing Office FOREIGN TRAVEL FINANCIAL REPORTS In accordance with the appropriate provisions of law, the Secretary of the Senate herewith submits the following reports for standing committees of the Senate, certain joint committees of t...",mexico,"
[Congressional Record Volume 165, Number 38 (Monday, March 4, 2019)]
[Senate]
[Pages S1622-S1633]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                    FOREIGN TRAVEL FINANCIAL REPORTS

  In accordance with the appropriate provisions of law, the Secretary 
of the Senate herewith submits the following reports for standing 
committees of the Senate, certain joint committees of the Congress, 
delegations and groups, and select and speci...",163063
CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1638-2,2019-03-05,Senate,Mr. THUNE,THUNE,R,Unknown,True,other,"From the Congressional Record Online through the Government Publishing Office The Economy Mr. THUNE. Madam President, last week, we learned that the economy grew at a rate of 3.1 percent from the fourth quarter of 2017 to the fourth quarter of 2018. That is the strongest economic growth in over 10 y...",wall,"
[Congressional Record Volume 165, Number 39 (Tuesday, March 5, 2019)]
[Senate]
[Pages S1638-S1639]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                              The Economy

  Mr. THUNE. Madam President, last week, we learned that the economy 
grew at a rate of 3.1 percent from the fourth quarter of 2017 to the 
fourth quarter of 2018. That is the strongest economic growth in over 
10 years. Economic growth for the fourth quarter of...",8337
CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1647,2019-03-05,Senate,Mr. SCHATZ,SCHATZ,,Unknown,True,children,"From the Congressional Record Online through the Government Publishing Office Nomination of Chad A. Readler Mr. SCHATZ. Madam President, it is very important that the American people know that Republicans are still trying to take away their healthcare. Last year, Republicans filed a lawsuit arguing ...",dreamer,"
[Congressional Record Volume 165, Number 39 (Tuesday, March 5, 2019)]
[Senate]
[Pages S1647-S1648]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                     Nomination of Chad A. Readler

  Mr. SCHATZ. Madam President, it is very important that the American 
people know that Republicans are still trying to take away their 
healthcare. Last year, Republicans filed a lawsuit arguing that the 
entire Affordable Care Act should be invalidate...",9683
CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1648,2019-03-05,Senate,Ms. MURKOWSKI,MURKOWSKI,,Unknown,True,border_security,"From the Congressional Record Online through the Government Publishing Office Declaration of National Emergency Ms. MURKOWSKI. Madam President, last week, I announced my intention to vote in favor of H.J. Res. 46. This is a resolution expressing disapproval of the President's February 15 proclamatio...","border, refugee, wall, border security, mexico","
[Congressional Record Volume 165, Number 39 (Tuesday, March 5, 2019)]
[Senate]
[Pages S1648-S1650]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                   Declaration of National Emergency

  Ms. MURKOWSKI. Madam President, last week, I announced my intention 
to vote in favor of H.J. Res. 46. This is a resolution expressing 
disapproval of the President's February 15 proclamation of a national 
emergency. At that same time, I joined wit...",18725
CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1652,2019-03-05,Senate,Mr. TILLIS,TILLIS,,Unknown,True,other,"From the Congressional Record Online through the Government Publishing Office Nomination of Allison Joan Rushing Mr. TILLIS. Madam President, I come to the floor to thank my colleagues who voted and who will be voting to move forward the nomination of Allison Joan Rushing to be the U.S. Circuit Cour...",mexico,"
[Congressional Record Volume 165, Number 39 (Tuesday, March 5, 2019)]
[Senate]
[Page S1652]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                   Nomination of Allison Joan Rushing

  Mr. TILLIS. Madam President, I come to the floor to thank my 
colleagues who voted and who will be voting to move forward the 
nomination of Allison Joan Rushing to be the U.S. Circuit Court judge 
for the Fourth Circuit.
  Ms. Rushing has a great history...",3916
CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1663-5,2019-03-05,Senate,Mr. PORTMAN,PORTMAN,,OPIOID EPIDEMIC,True,children,"From the Congressional Record Online through the Government Publishing Office OPIOID EPIDEMIC Mr. PORTMAN. Madam President, I have come to the floor of the Senate today to talk about the opioid crisis, to talk about what is happening out there in our communities and how some of our Federal legislati...","border, mexico","
[Congressional Record Volume 165, Number 39 (Tuesday, March 5, 2019)]
[Senate]
[Pages S1663-S1666]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                            OPIOID EPIDEMIC

  Mr. PORTMAN. Madam President, I have come to the floor of the Senate 
today to talk about the opioid crisis, to talk about what is happening 
out there in our communities and how some of our Federal legislation is 
working, and to talk about some good news,...",26404
CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1666,2019-03-05,Senate,Mr. BROWN,BROWN,,GM CLOSURES,True,other,"From the Congressional Record Online through the Government Publishing Office GM CLOSURES Mr. BROWN. Madam President, this week, General Motors is set to lay off thousands of workers in Lordstown, OH, and around the country. Tomorrow is the day that most of the first shift lose their jobs. Several m...",mexico,"
[Congressional Record Volume 165, Number 39 (Tuesday, March 5, 2019)]
[Senate]
[Pages S1666-S1667]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                              GM CLOSURES

  Mr. BROWN. Madam President, this week, General Motors is set to lay 
off thousands of workers in Lordstown, OH, and around the country. 
Tomorrow is the day that most of the first shift lose their jobs. 
Several months ago, the second shift lost their jobs. A...",8389
CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1668-2,2019-03-05,Senate,ANDELIZ N,N,,NOMINATIONS,True,other,"From the Congressional Record Online through the Government Publishing Office NOMINATIONS Executive nominations received by the Senate: INTER-AMERICAN DEVELOPMENT BANK ANDELIZ N. CASTILLO, OF NEW YORK, TO BE UNITED STATES ALTERNATE EXECUTIVE DIRECTOR OF THE INTER-AMERICAN DEVELOPMENT BANK, VICE ELIO...",wall,"
[Congressional Record Volume 165, Number 39 (Tuesday, March 5, 2019)]
[Senate]
[Pages S1668-S1669]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                              NOMINATIONS

  Executive nominations received by the Senate:


                    INTER-AMERICAN DEVELOPMENT BANK

        ANDELIZ N. CASTILLO, OF NEW YORK, TO BE UNITED STATES 
     ALTERNATE EXECUTIVE DIRECTOR OF THE INTER-AMERICAN 
     DEVELOPMENT BANK, VICE ELIOT PEDR...",12075
CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1674,2019-03-06,Senate,Mr. BROWN,BROWN,,Unknown,True,children,"From the Congressional Record Online through the Government Publishing Office Nomination of Chad A. Readler Mr. BROWN. Mr. President, judges are making decisions around the country right now on voting rights, on civil rights, on women's rights, on LGBTQ rights, decisions that could limit those right...","migrant, border, wall, family separation","
[Congressional Record Volume 165, Number 40 (Wednesday, March 6, 2019)]
[Senate]
[Pages S1674-S1678]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                     Nomination of Chad A. Readler

  Mr. BROWN. Mr. President, judges are making decisions around the 
country right now on voting rights, on civil rights, on women's rights, 
on LGBTQ rights, decisions that could limit those rights not just for a 
year or for a decade but for a genera...",36584
CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1678,2019-03-06,Senate,Mr. DURBIN,DURBIN,D,Unknown,True,border_security,"From the Congressional Record Online through the Government Publishing Office Declaration of National Emergency Mr. DURBIN. Mr. President, if you ask the Trump administration about their highest spending priority in terms of their budget, it is pretty clear--national defense. Over and over, the Pres...","border, wall","
[Congressional Record Volume 165, Number 40 (Wednesday, March 6, 2019)]
[Senate]
[Pages S1678-S1680]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                   Declaration of National Emergency

  Mr. DURBIN. Mr. President, if you ask the Trump administration about 
their highest spending priority in terms of their budget, it is pretty 
clear--national defense. Over and over, the President has asked and 
Congress has voted for more money fo...",12669
CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1682-2,2019-03-06,Senate,Ms. ERNST,ERNST,,Unknown,True,children,"From the Congressional Record Online through the Government Publishing Office The Green New Deal Ms. ERNST. Mr. President, I rise today to join over 10 colleagues to speak in opposition to the so-called Green New Deal. Merriam-Webster defines a deal as ``a bargain'' or ``an agreement for mutual adva...","immigration, wall, ice","
[Congressional Record Volume 165, Number 40 (Wednesday, March 6, 2019)]
[Senate]
[Pages S1682-S1692]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                           The Green New Deal

  Ms. ERNST. Mr. President, I rise today to join over 10 colleagues to 
speak in opposition to the so-called Green New Deal.
  Merriam-Webster defines a deal as ``a bargain'' or ``an agreement for 
mutual advantage.'' By its name, you would think that Amer...",84836
CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1682,2019-03-06,Senate,Ms. ERNST,ERNST,,Unknown,True,children,"From the Congressional Record Online through the Government Publishing Office Nomination of Chad A. Readler Ms. CORTEZ MASTO. Mr. President, I rise to speak in opposition to the nomination of Chad Readler to the Sixth Circuit Court of Appeals. This nomination, if confirmed, would be advanced without...","citizenship, daca","
[Congressional Record Volume 165, Number 40 (Wednesday, March 6, 2019)]
[Senate]
[Page S1682]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                     Nomination of Chad A. Readler

  Ms. CORTEZ MASTO. Mr. President, I rise to speak in opposition to the 
nomination of Chad Readler to the Sixth Circuit Court of Appeals.
  This nomination, if confirmed, would be advanced without the support 
of one of his home State Senators, and it delib...",5260
CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1696,2019-03-06,Senate,Mrs. FEINSTEIN,FEINSTEIN,D,Unknown,True,children,"From the Congressional Record Online through the Government Publishing Office Judicial Nominations Mrs. FEINSTEIN. Mr. President, I rise today in opposition to three circuit court nominees who will receive votes on the floor this week: Allison Jones Rushing, nominated to the Fourth Circuit Court of ...","immigrant, migrant, daca","
[Congressional Record Volume 165, Number 40 (Wednesday, March 6, 2019)]
[Senate]
[Pages S1696-S1697]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                          Judicial Nominations

  Mrs. FEINSTEIN. Mr. President, I rise today in opposition to three 
circuit court nominees who will receive votes on the floor this week: 
Allison Jones Rushing, nominated to the Fourth Circuit Court of 
Appeals; Chad Readler, nominated to the Sixth Cir...",8294
CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1697,2019-03-06,Senate,Mr. BROWN,BROWN,,Unknown,True,children,"From the Congressional Record Online through the Government Publishing Office Nomination of Chad A. Readler Mr. BROWN. Mr. President, I rise to speak on the judicial nomination coming up and the cloture vote on the other nominee. With both nominees, I offered the White House cooperation to choose tw...",wall,"
[Congressional Record Volume 165, Number 40 (Wednesday, March 6, 2019)]
[Senate]
[Pages S1697-S1698]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                     Nomination of Chad A. Readler

  Mr. BROWN. Mr. President, I rise to speak on the judicial nomination 
coming up and the cloture vote on the other nominee.
  With both nominees, I offered the White House cooperation to choose 
two more moderate nominees for Ohio, both of whom had b...",9063
